id,codigo,descripcion,proveedor,precio_actual,precio_actualizado
102692,HF46,DISCO DE FRENO,AutoRepuestos Express,"58755,58","76382,25"
102695,HF470,DISCO DE FRENO,AutoRepuestos Express,"57770,22","75101,29"
102697,HF470C,DISCO DE FRENO,AutoRepuestos Express,"59780,98","77715,27"
102698,HF471A,DISCO DE FRENO,AutoRepuestos Express,"61265,97","79645,76"
102699,HF471C,DISCO DE FRENO,AutoRepuestos Express,"70656,24","91853,11"
102700,HF471E,DISCO DE FRENO,AutoRepuestos Express,"62942,91","81825,78"
102701,HF471J,DISCO DE FRENO,AutoRepuestos Express,"75468,27","98108,75"
102704,HF474A,DISCO DE FRENO,AutoRepuestos Express,"72040,22","93652,29"
102705,HF474B,DISCO DE FRENO,AutoRepuestos Express,"79927,01","103905,11"
102707,HF475B,DISCO DE FRENO,AutoRepuestos Express,"51415,41","66840,03"
102708,HF475E,DISCO DE FRENO,AutoRepuestos Express,"73456,37","95493,28"
102711,HF478A,DISCO DE FRENO,AutoRepuestos Express,"80230,13","104299,17"
102712,HF478B,DISCO DE FRENO,AutoRepuestos Express,"54760,83","71189,08"
102714,HF48,DISCO DE FRENO,AutoRepuestos Express,"50493,81","65641,95"
102716,HF480D,CAMPANA DE FRENO,AutoRepuestos Express,"57523,66","74780,76"
102717,HF482,DISCO DE FRENO,AutoRepuestos Express,"53189,29","69146,08"
102718,HF484,DISCO DE FRENO,AutoRepuestos Express,"85190,87","110748,13"
102719,HF485,DISCO DE FRENO,AutoRepuestos Express,"83077,29","108000,48"
102721,HF49B,DISCO DE FRENO,AutoRepuestos Express,"69804,68","90746,08"
102722,HF50,DISCO DE FRENO,AutoRepuestos Express,"71700,18","93210,23"
102724,HF501,DISCO DE FRENO,AutoRepuestos Express,"53570,3","69641,39"
102725,HF504,DISCO DE FRENO,AutoRepuestos Express,"60405,97","78527,76"
102726,HF509,DISCO DE FRENO,AutoRepuestos Express,"58760,34","76388,44"
102727,HF51,DISCO DE FRENO,AutoRepuestos Express,"62232,44","80902,17"
102728,HF511,DISCO DE FRENO,AutoRepuestos Express,"73194,78","95153,21"
102729,HF512,DISCO DE FRENO,AutoRepuestos Express,"84981,11","110475,44"
102731,HF518A,DISCO DE FRENO,AutoRepuestos Express,"72955,58","94842,25"
102732,HF51E,DISCO DE FRENO,AutoRepuestos Express,"67877,89","88241,26"
102733,HF51F,DISCO DE FRENO,AutoRepuestos Express,"63129,72","82068,64"
102735,HF52,DISCO DE FRENO,AutoRepuestos Express,"62466,23","81206,1"
102736,HF53E,DISCO DE FRENO,AutoRepuestos Express,"61406,74","79828,76"
102741,HF571,DISCO DE FRENO,AutoRepuestos Express,"65123,29","84660,28"
102742,HF571C,DISCO DE FRENO,AutoRepuestos Express,"52827,79","68676,13"
102743,HF571D,CAMPANA DE FRENO,AutoRepuestos Express,"65633,55","85323,62"
102744,HF600A,DISCO DE FRENO,AutoRepuestos Express,"50476,39","65619,31"
102745,HF600B,DISCO DE FRENO,AutoRepuestos Express,"87665,81","113965,55"
102749,HF611B,CAMPANA DE FRENO,AutoRepuestos Express,"60496,7","78645,71"
102752,HF615B,DISCO DE FRENO,AutoRepuestos Express,"61904,98","80476,47"
102754,HF618A,DISCO DE FRENO,AutoRepuestos Express,"69843,52","90796,58"
102755,HF620,DISCO DE FRENO,AutoRepuestos Express,"57186,16","74342,01"
102761,HF65A,CAMPANA DE FRENO,AutoRepuestos Express,"58143,47","75586,51"
102762,HF661,DISCO DE FRENO,AutoRepuestos Express,"61950,91","80536,18"
102763,HF680,DISCO DE FRENO,AutoRepuestos Express,"62882,49","81747,24"
102764,HF680D,DISCO DE FRENO,AutoRepuestos Express,"89024,35","115731,66"
102765,HF685,DISCO DE FRENO,AutoRepuestos Express,"62342,32","81045,02"
102768,HF700F,DISCO DE FRENO,AutoRepuestos Express,"75011,16","97514,51"
102776,HF710,DISCO DE FRENO,AutoRepuestos Express,"52870,09","68731,12"
102777,HF712,DISCO DE FRENO,AutoRepuestos Express,"67095,24","87223,81"
102779,HF713,DISCO DE FRENO,AutoRepuestos Express,"61337,85","79739,21"
102781,HF719,DISCO DE FRENO,AutoRepuestos Express,"82492,55","107240,32"
102785,HF728,CAMPANA DE FRENO,AutoRepuestos Express,"86933,53","113013,59"
102786,HF72A,DISCO DE FRENO,AutoRepuestos Express,"86979,33","113073,13"
102788,HF730,DISCO DE FRENO,AutoRepuestos Express,"54384,56","70699,93"
102790,HF732,CAMPANA DE FRENO,AutoRepuestos Express,"54467,18","70807,33"
102791,HF733A,CAMPANA DE FRENO,AutoRepuestos Express,"85517,51","111172,76"
102797,HF751B,DISCO DE FRENO,AutoRepuestos Express,"78595,61","102174,29"
102798,HF751E,CAMPANA DE FRENO,AutoRepuestos Express,"69236,04","90006,85"
102800,HF752A,DISCO DE FRENO,AutoRepuestos Express,"73860,22","96018,29"
102801,HF752C,DISCO DE FRENO,AutoRepuestos Express,"51245,06","66618,58"
102802,HF753,DISCO DE FRENO,AutoRepuestos Express,"79362,8","103171,64"
102805,HF80,DISCO DE FRENO,AutoRepuestos Express,"63418,7","82444,31"
102808,HF806,DISCO DE FRENO,AutoRepuestos Express,"51432,1","66861,73"
102809,HF807,DISCO DE FRENO,AutoRepuestos Express,"51201,62","66562,11"
102814,HF81A,DISCO DE FRENO,AutoRepuestos Express,"51210,7","66573,91"
102815,HF829,DISCO DE FRENO,AutoRepuestos Express,"58255,22","75731,79"
102819,HF836D,DISCO DE FRENO,AutoRepuestos Express,"72756,9","94583,97"
102820,HF84,DISCO DE FRENO,AutoRepuestos Express,"68622,13","89208,77"
102821,HF843A,DISCO DE FRENO,AutoRepuestos Express,"59132,12","76871,76"
102822,HF843D,DISCO DE FRENO,AutoRepuestos Express,"77663,57","100962,64"
102828,HF864,DISCO DE FRENO,AutoRepuestos Express,"65873,97","85636,16"
102829,HF866,DISCO DE FRENO,AutoRepuestos Express,"67240,04","87412,05"
102830,HF869,DISCO DE FRENO,AutoRepuestos Express,"62687,96","81494,35"
102833,HF888,DISCO DE FRENO,AutoRepuestos Express,"70656,21","91853,07"
102840,HF90A,CAMPANA DE FRENO,AutoRepuestos Express,"87207,77","113370,1"
102841,HF910,DISCO DE FRENO,AutoRepuestos Express,"77001,33","100101,73"
102844,HF914,DISCO DE FRENO,AutoRepuestos Express,"54831,89","71281,46"
102846,HF917,DISCO DE FRENO,AutoRepuestos Express,"57930,97","75310,26"
102847,HF920,DISCO DE FRENO,AutoRepuestos Express,"79596,2","103475,06"
102848,HF926,DISCO DE FRENO,AutoRepuestos Express,"50433,11","65563,04"
102849,HF933,DISCO DE FRENO,AutoRepuestos Express,"54768,02","71198,43"
102850,HF934,DISCO DE FRENO,AutoRepuestos Express,"66616,18","86601,03"
102867,HQ2066A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"56979,04","74072,75"
102872,HQ2116A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"55325,11","71922,64"
102883,HQ2225A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"51334,2","66734,46"
102885,HQ2246,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"78523,27","102080,25"
102887,HQ2258A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"83578,12","108651,56"
102888,HQ2270,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"63551,75","82617,28"
102891,HQ2285A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"57694,2","75002,46"
102892,HQ2320,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"53322,67","69319,47"
102901,HQJ2118,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"54286,78","70572,81"
102906,HQJ2223A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"76653,67","99649,77"
102909,HQJ2253A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"51877,36","67440,57"
102910,HQJ2259,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"58454,34","75990,64"
102911,HQJ2264A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"68466,96","89007,05"
102912,HQJ2269A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"52421,91","68148,48"
102915,HQJ2290A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"57627,23","74915,4"
102918,HQJ2301,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"58794,19","76432,45"
102919,HQJ2302,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"56681,68","73686,18"
102921,HQJ2325A,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"72809,62","94652,51"
102922,HQJ2327,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"58623,7","76210,81"
102943,IC1032,BUJE,AutoRepuestos Express,"68201,92","88662,5"
102944,IC1033,BUJE,AutoRepuestos Express,"68983,34","89678,34"
102945,IC1035,BUJE,AutoRepuestos Express,"63091,33","82018,73"
102946,IC1037,BUJE,AutoRepuestos Express,"63091,33","82018,73"
102947,IC1039,BUJE,AutoRepuestos Express,"51303,35","66694,36"
102948,IC1040,BUJE,AutoRepuestos Express,"54708,07","71120,49"
103153,ITEM101NH,SOPORTE NO HIDRAULICO,AutoRepuestos Express,"57306,67","74498,67"
103154,ITEM103H,SOPORTE HIDRAULICO,AutoRepuestos Express,"55227,74","71796,06"
103167,ITEM132,SOPORTE HIDRAULICO,AutoRepuestos Express,"68433,72","88963,84"
103169,ITEM136,SOPORTE HIDRAULICO,AutoRepuestos Express,"76157,78","99005,11"
103183,ITEM175,SOPORTE HIDRAULICO,AutoRepuestos Express,"51492,96","66940,85"
103192,ITEM195,SOPORTE HIDRAULICO,AutoRepuestos Express,"66921,27","86997,65"
103193,ITEM199,SOPORTE HIDRAULICO,AutoRepuestos Express,"52367,86","68078,22"
103194,ITEM202,SOPORTE HIDRAULICO,AutoRepuestos Express,"50705,15","65916,7"
103197,ITEM206,SOPORTE HIDRAULICO,AutoRepuestos Express,"56271,02","73152,33"
103198,ITEM207,SOPORTE HIDRAULICO,AutoRepuestos Express,"55878,77","72642,4"
103220,ITEM62H,SOPORTE HIDRAULICO,AutoRepuestos Express,"51494,81","66943,25"
103221,ITEM63H,SOPORTE HIDRAULICO,AutoRepuestos Express,"52015,55","67620,22"
103229,ITEM73H,SOPORTE HIDRAULICO,AutoRepuestos Express,"68090,3","88517,39"
103230,ITEM74H,SOPORTE HIDRAULICO,AutoRepuestos Express,"58138,09","75579,52"
103231,ITEM75NH,SOPORTE NO HIDRAULICO,AutoRepuestos Express,"50073,38","65095,39"
103233,ITEM80H,SOPORTE HIDRAULICO,AutoRepuestos Express,"50477,7","65621,01"
103239,ITEM90H,SOPORTE HIDRAULICO,AutoRepuestos Express,"50477,7","65621,01"
103310,KTB106,KIT DE DISTRIBUCION,AutoRepuestos Express,"55869,64","72630,53"
103312,KTB113,KIT DE DISTRIBUCION,AutoRepuestos Express,"50488,34","65634,84"
103321,KTB204,KIT DE DISTRIBUCION,AutoRepuestos Express,"57386,73","74602,75"
103327,KTB265,KIT DE DISTRIBUCION,AutoRepuestos Express,"52547,54","68311,8"
103335,KTB341,KIT DE DISTRIBUCION,AutoRepuestos Express,"62696,14","81504,98"
103351,KTB794,KIT DE DISTRIBUCION,AutoRepuestos Express,"79941,85","103924,41"
103353,KTB901,KIT DE DISTRIBUCION,AutoRepuestos Express,"52853,79","68709,93"
103359,L68149/110,RODAMIENTO RULEMAN,AutoRepuestos Express,"57060,06","74178,08"
103374,LN11203,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"75702,99","98413,89"
103375,LN11204,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"78807,87","102450,23"
103377,LN11206,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"79584,13","103459,37"
103378,LN11207,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"89287,88","116074,24"
103381,LN11302,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"88318,13","114813,57"
103383,LN11308,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"61357,21","79764,37"
103394,LN116,BARRA,AutoRepuestos Express,"59897,6","77866,88"
103401,LN11801,CREMALLERA CAJA DE DIRECCION,AutoRepuestos Express,"82301,32","106991,72"
103530,LN4010,BARRA,AutoRepuestos Express,"85054,99","110571,49"
103546,LN44210,MAZA,AutoRepuestos Express,"59546,83","77410,88"
103548,LN44215,MAZA,AutoRepuestos Express,"83943,98","109127,17"
103550,LN44301,MAZA,AutoRepuestos Express,"53639,63","69731,52"
103553,LN44305,MAZA,AutoRepuestos Express,"69406,27","90228,15"
103555,LN44309,MAZA,AutoRepuestos Express,"67442,27","87674,95"
103557,LN44503,MAZA,AutoRepuestos Express,"66008,07","85810,49"
103558,LN44504,MAZA,AutoRepuestos Express,"51144,84","66488,29"
103559,LN44505,MAZA,AutoRepuestos Express,"53807,79","69950,13"
103570,LN5008,BARRA,AutoRepuestos Express,"60958,99","79246,69"
103596,LN548,BRAZO,AutoRepuestos Express,"69323,63","90120,72"
103605,LN55504-1,REPARACION PARA EJE TRASERO,AutoRepuestos Express,"51140,02","66482,03"
103608,LN55506-1,REPARACION PARA EJE TRASERO,AutoRepuestos Express,"59959,37","77947,18"
103609,LN55508-1,REPARACION PARA EJE TRASERO,AutoRepuestos Express,"56469,65","73410,55"
103614,LN6002,ROTULA,AutoRepuestos Express,"50673,65","65875,75"
103617,LN604,BARRA,AutoRepuestos Express,"66076,77","85899,8"
103641,LN647,BARRA,AutoRepuestos Express,"85899,62","111669,51"
103642,LN648,BARRA,AutoRepuestos Express,"58808,03","76450,44"
103643,LN649,BARRA,AutoRepuestos Express,"82595,68","107374,38"
103663,LN687,BARRA,AutoRepuestos Express,"64754,98","84181,47"
103766,LN930,BRAZO,AutoRepuestos Express,"56783,3","73818,29"
103777,LN949,BARRA,AutoRepuestos Express,"80096,0","104124,8"
103903,LT38552ULT,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"63560,04","82628,05"
103917,LT38755ULT,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"65614,37","85298,68"
103922,LT38801ULT,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"56838,19","73889,65"
103939,LT39060,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"76136,07","98976,89"
103963,LT39322,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"84228,76","109497,39"
104025,LT40681,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"61961,36","80549,77"
104033,LT40790,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"77314,73","100509,15"
104036,LT40900,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"52167,55","67817,82"
104064,LT45701,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"62897,29","81766,48"
104075,LT46660,PASTILLA DE FRENO PARA AUTOMOVIL,AutoRepuestos Express,"59877,03","77840,14"
104118,MA3000,FILTRO ACEITE,AutoRepuestos Express,"54390,06","70707,08"
104230,MF649,TAPA DE TANQUE COMBUSTIBLE,AutoRepuestos Express,"87454,37","113690,68"
104253,MF924,KIT DE DISTRIBUCION,AutoRepuestos Express,"62112,47","80746,21"
104387,OM1854,PALETA TATA SUMO,AutoRepuestos Express,"56427,15","73355,3"
104514,OM7280,ENCAUZADOR,AutoRepuestos Express,"68262,73","88741,55"
104524,OM8032,ENCAUZADOR,AutoRepuestos Express,"50299,35","65389,16"
104527,OM8042,ENCAUZADOR,AutoRepuestos Express,"78984,89","102680,36"
104528,OM8044,ENCAUZADOR,AutoRepuestos Express,"64189,32","83446,12"
104539,OMEV107,ELECTROVENTILADOR,AutoRepuestos Express,"88603,97","115185,16"
104541,OMEV110,ELECTROVENTILADOR,AutoRepuestos Express,"89465,37","116304,98"
104552,OMEV133,ELECTROVENTILADOR,AutoRepuestos Express,"68745,38","89368,99"
104554,OMEV140,ELECTROVENTILADOR,AutoRepuestos Express,"71038,51","92350,06"
104555,OMEV143,ELECTROVENTILADOR,AutoRepuestos Express,"68921,49","89597,94"
104557,OMEV145,ELECTROVENTILADOR,AutoRepuestos Express,"71911,7","93485,21"
104558,OMEV146,ELECTROVENTILADOR,AutoRepuestos Express,"84995,53","110494,19"
104559,OMEV147,ELECTROVENTILADOR,AutoRepuestos Express,"75649,1","98343,83"
104564,OMEV154,ELECTROVENTILADOR,AutoRepuestos Express,"73376,6","95389,58"
104570,OMEV170,ELECTROVENTILADOR,AutoRepuestos Express,"71720,11","93236,14"
104572,OMEV173,ELECTROVENTILADOR,AutoRepuestos Express,"72650,78","94446,01"
104573,OMEV174,ELECTROVENTILADOR,AutoRepuestos Express,"72502,67","94253,47"
104574,OMEV176,ELECTROVENTILADOR,AutoRepuestos Express,"88772,72","115404,54"
104576,OMEV188,ELECTROVENTILADOR,AutoRepuestos Express,"76467,75","99408,08"
104583,OMEV204,ELECTROVENTILADOR,AutoRepuestos Express,"68866,23","89526,1"
104584,OMEV205,ELECTROVENTILADOR,AutoRepuestos Express,"76467,75","99408,08"
104585,OMEV211,ELECTROVENTILADOR,AutoRepuestos Express,"72985,32","94880,92"
104586,OMEV212,ELECTROVENTILADOR,AutoRepuestos Express,"77850,86","101206,12"
104587,OMEV214,ELECTROVENTILADOR,AutoRepuestos Express,"74648,43","97042,96"
104588,OMEV215,ELECTROVENTILADOR,AutoRepuestos Express,"87906,9","114278,97"
104590,OMEV221,ELECTROVENTILADOR,AutoRepuestos Express,"89782,23","116716,9"
104591,OMEV222,ELECTROVENTILADOR,AutoRepuestos Express,"86226,83","112094,88"
104592,OMEV225,ELECTROVENTILADOR,AutoRepuestos Express,"72985,32","94880,92"
104593,OMEV226,ELECTROVENTILADOR,AutoRepuestos Express,"84816,48","110261,42"
104594,OMEV227,ELECTROVENTILADOR,AutoRepuestos Express,"74319,05","96614,77"
104595,OMEV230,ELECTROVENTILADOR,AutoRepuestos Express,"76467,75","99408,08"
104596,OMEV231,ELECTROVENTILADOR,AutoRepuestos Express,"60357,61","78464,89"
104597,OMEV232,ELECTROVENTILADOR,AutoRepuestos Express,"70716,5","91931,45"
104598,OMEV233,ELECTROVENTILADOR,AutoRepuestos Express,"70448,27","91582,75"
104599,OMEV235,ELECTROVENTILADOR,AutoRepuestos Express,"69001,8","89702,34"
104608,OMEV272,ELECTROVENTILADOR,AutoRepuestos Express,"88083,74","114508,86"
104610,OMEV277,ELECTROVENTILADOR,AutoRepuestos Express,"80354,0","104460,2"
104611,OMEV281,ELECTROVENTILADOR,AutoRepuestos Express,"78659,95","102257,94"
104614,OMEV291,ELECTROVENTILADOR,AutoRepuestos Express,"82410,6","107133,78"
104615,OMEV292,ELECTROVENTILADOR,AutoRepuestos Express,"74719,16","97134,91"
104621,OMEV310,ELECTROVENTILADOR,AutoRepuestos Express,"60760,67","78988,87"
104633,OMEV408,ELECTROVENTILADOR,AutoRepuestos Express,"89410,1","116233,13"
104638,OMEV426,ELECTROVENTILADOR,AutoRepuestos Express,"87171,51","113322,96"
104639,OMEV433,ELECTROVENTILADOR,AutoRepuestos Express,"84422,98","109749,87"
104640,OMEV434,ELECTROVENTILADOR,AutoRepuestos Express,"85791,35","111528,76"
104644,OMEV511,ELECTROVENTILADOR,AutoRepuestos Express,"78154,44","101600,77"
104645,OMEV617,ELECTROVENTILADOR,AutoRepuestos Express,"80601,59","104782,07"
104646,OMEV631,ELECTROVENTILADOR,AutoRepuestos Express,"81022,34","105329,04"
104647,OMEV632,ELECTROVENTILADOR,AutoRepuestos Express,"70437,22","91568,39"
104658,OMPOV0002,POLEA VISCOSA,AutoRepuestos Express,"88673,98","115276,17"
104659,OMPOV0004,POLEA VISCOSA,AutoRepuestos Express,"66102,98","85933,87"
104706,PACK5,KIT FILTRO,AutoRepuestos Express,"61292,62","79680,41"
104729,RA0120560R1,RADIADOR,AutoRepuestos Express,"70528,69","91687,3"
104785,S110SP210H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"53939,8","70121,74"
104788,S112SP290H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"77429,77","100658,7"
104798,S119SP254H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"59895,11","77863,64"
104800,S120SP300HT,CORREA DE DISTRIBUCION,AutoRepuestos Express,"70072,57","91094,34"
104806,S122SP240H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"78299,69","101789,6"
104811,S124SP290H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"84389,87","109706,83"
104815,S128SP270H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"78580,2","102154,26"
104817,S129SP+254H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"50459,84","65597,79"
104819,S129SP310H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"54656,46","71053,4"
104845,S149SP254H1,CORREA DE DISTRIBUCION,AutoRepuestos Express,"57648,79","74943,43"
104847,S151SP290HK,CORREA DE DISTRIBUCION,AutoRepuestos Express,"67859,55","88217,42"
104849,S153SHDS300H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"54943,52","71426,58"
104851,S153SP254H2,CORREA DE DISTRIBUCION,AutoRepuestos Express,"71340,17","92742,22"
104852,S153SP270H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"54199,94","70459,92"
104854,S154SHDS300H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"66204,88","86066,34"
104855,S162STP8M200,CORREA DE DISTRIBUCION,AutoRepuestos Express,"52486,43","68232,36"
104856,S162STP8M254,CORREA DE DISTRIBUCION,AutoRepuestos Express,"57420,12","74646,16"
104857,S162STP8M300,CORREA DE DISTRIBUCION,AutoRepuestos Express,"78728,53","102347,09"
104861,S168SHPN240H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"50838,33","66089,83"
104862,S168STP8M240,CORREA DE DISTRIBUCION,AutoRepuestos Express,"67573,57","87845,64"
104865,S170SHP254,CORREA DE DISTRIBUCION,AutoRepuestos Express,"56530,18","73489,23"
104869,S173STP8M300,CORREA DE DISTRIBUCION,AutoRepuestos Express,"89609,76","116492,69"
104870,S176SP280H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"68178,96","88632,65"
104871,S177SP254H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"66119,8","85955,74"
104872,S193SHPN240H,CORREA DE DISTRIBUCION,AutoRepuestos Express,"62639,87","81431,83"
104874,SET10,RODAMIENTO RULEMAN,AutoRepuestos Express,"83925,73","109103,45"
104883,TC11004,TENSOR,AutoRepuestos Express,"69530,03","90389,04"
104895,TC13044,TENSOR,AutoRepuestos Express,"80125,86","104163,62"
104899,TC13140,TENSOR,AutoRepuestos Express,"59604,84","77486,29"
104900,TC13210,TENSOR,AutoRepuestos Express,"53703,37","69814,38"
104905,TC14216,TENSOR,AutoRepuestos Express,"65720,91","85437,18"
104907,TC15214,TENSOR,AutoRepuestos Express,"57405,2","74626,76"
104908,TC18200,TENSOR,AutoRepuestos Express,"68161,98","88610,57"
104910,TC218800,TENSOR,AutoRepuestos Express,"70616,45","91801,39"
104916,TC233412,TENSOR,AutoRepuestos Express,"64621,09","84007,42"
104918,TC235779,TENSOR,AutoRepuestos Express,"63628,57","82717,14"
104919,TC236658,TENSOR,AutoRepuestos Express,"73205,05","95166,57"
104924,TC32002,TENSOR,AutoRepuestos Express,"56332,21","73231,87"
104926,TC32018,TENSOR,AutoRepuestos Express,"63730,49","82849,64"
104928,TC33024,TENSOR,AutoRepuestos Express,"50779,46","66013,3"
104929,TC35008,TENSOR,AutoRepuestos Express,"84498,32","109847,82"
104935,TC71004,TENSOR,AutoRepuestos Express,"76292,59","99180,37"
104937,TC73007,TENSOR,AutoRepuestos Express,"69825,11","90772,64"
104940,TC73112,TENSOR,AutoRepuestos Express,"82164,56","106813,93"
104943,TC75054,TENSOR,AutoRepuestos Express,"80125,86","104163,62"
104960,TCVW09,TENSOR,AutoRepuestos Express,"75557,11","98224,24"
104977,TN1414,TENSOR,AutoRepuestos Express,"51009,32","66312,12"
104980,TN1417,TENSOR,AutoRepuestos Express,"54780,52","71214,68"
104982,TN1423,TENSOR,AutoRepuestos Express,"50528,93","65687,61"
104984,TN1427,TENSOR,AutoRepuestos Express,"62306,91","80998,98"
104985,TN1428,TENSOR,AutoRepuestos Express,"65527,25","85185,43"
104990,TN1437,TENSOR,AutoRepuestos Express,"72849,11","94703,84"
104992,TN1441,TENSOR,AutoRepuestos Express,"78757,21","102384,37"
104994,TN1448,TENSOR,AutoRepuestos Express,"69209,61","89972,49"
104996,TN1450,TENSOR,AutoRepuestos Express,"62087,31","80713,5"
105006,TN1472,TENSOR,AutoRepuestos Express,"54617,26","71002,44"
105008,TN1478,TENSOR,AutoRepuestos Express,"60188,27","78244,75"
105009,TN1482,TENSOR,AutoRepuestos Express,"71231,57","92601,04"
105013,TN1487,TENSOR,AutoRepuestos Express,"64969,03","84459,74"
105014,TN1489,TENSOR,AutoRepuestos Express,"54112,1","70345,73"
105018,TN1500,TENSOR,AutoRepuestos Express,"53466,43","69506,36"
105025,TN1512,TENSOR,AutoRepuestos Express,"54620,34","71006,44"
105039,TN1533,TENSOR,AutoRepuestos Express,"68998,05","89697,47"
105041,TN1536,TENSOR,AutoRepuestos Express,"68703,13","89314,07"
105050,TN1553,TENSOR,AutoRepuestos Express,"56560,65","73528,85"
105051,TN1555,TENSOR,AutoRepuestos Express,"50259,86","65337,82"
105054,TN1563,TENSOR,AutoRepuestos Express,"52196,43","67855,36"
105057,TN1567,TENSOR,AutoRepuestos Express,"69683,74","90588,86"
105060,TN1578,TENSOR,AutoRepuestos Express,"75605,31","98286,9"
105065,TN1598,TENSOR,AutoRepuestos Express,"66491,0","86438,3"
105066,TN1600,TENSOR,AutoRepuestos Express,"89464,27","116303,55"
105067,TN1601,TENSOR,AutoRepuestos Express,"88001,95","114402,54"
105069,TN1604,TENSOR,AutoRepuestos Express,"78873,92","102536,1"
105075,TN1615,TENSOR,AutoRepuestos Express,"52079,62","67703,51"
105079,TN1630,TENSOR,AutoRepuestos Express,"71069,14","92389,88"
105080,TN1631,TENSOR,AutoRepuestos Express,"73550,57","95615,74"
105081,TN1632P,TENSOR,AutoRepuestos Express,"62341,58","81044,05"
105082,TN1633P,TENSOR,AutoRepuestos Express,"65359,91","84967,88"
105083,TN1636,TENSOR,AutoRepuestos Express,"69866,28","90826,16"
105084,TN1637,TENSOR,AutoRepuestos Express,"56938,45","74019,99"
105088,TN1641,TENSOR,AutoRepuestos Express,"85461,85","111100,41"
105090,TN1644,TENSOR,AutoRepuestos Express,"55506,34","72158,24"
105095,TN1801,TENSOR,AutoRepuestos Express,"68939,69","89621,6"
105096,TN1802,TENSOR,AutoRepuestos Express,"86396,41","112315,33"
105098,TN1900,TENSOR,AutoRepuestos Express,"56316,22","73211,09"
105099,TN1901,TENSOR,AutoRepuestos Express,"54676,56","71079,53"
105100,TN1902,TENSOR,AutoRepuestos Express,"57772,76","75104,59"
105101,TN1908,TENSOR,AutoRepuestos Express,"57819,02","75164,73"
105102,TN1909,TENSOR,AutoRepuestos Express,"60942,27","79224,95"
105104,TN1915,TENSOR,AutoRepuestos Express,"55580,0","72254,0"
105105,TN30052,KIT DE DISTRIBUCION,AutoRepuestos Express,"59570,52","77441,68"
105115,TX523,CORONA DE ARRANQUE,AutoRepuestos Express,"70719,85","91935,81"
105116,TX525,CORONA DE ARRANQUE,AutoRepuestos Express,"56873,76","73935,89"
